name,type,value,index,raw_float
ASPD_DO_CHECKS,INT32,7,0,9.80908925027372e-45
ASPD_FALLBACK,INT32,0,1,0.0
ASPD_FP_T_WINDOW,REAL32,2.0,2,2.0
ASPD_FS_INNOV,REAL32,5.0,3,5.0
ASPD_FS_INTEG,REAL32,10.0,4,10.0
ASPD_FS_T_START,REAL32,-1.0,5,-1.0
ASPD_FS_T_STOP,REAL32,1.0,6,1.0
ASPD_PRIMARY,INT32,1,7,1.401298464324817e-45
ASPD_SCALE_1,REAL32,1.0,8,1.0
ASPD_SCALE_2,REAL32,1.0,9,1.0
ASPD_SCALE_3,REAL32,1.0,10,1.0
ASPD_SCALE_APPLY,INT32,2,11,2.802596928649634e-45
ASPD_TAS_NOISE,REAL32,1.399999976158142,12,1.399999976158142
ASPD_WERR_THR,REAL32,2.0,13,2.0
ASPD_WIND_NSD,REAL32,0.10000000149011612,14,0.10000000149011612
BAT1_A_PER_V,REAL32,36.367515563964844,15,36.367515563964844
BAT1_CAPACITY,REAL32,-1.0,16,-1.0
BAT1_I_FILT,REAL32,0.0,17,0.0
BAT1_I_OVERWRITE,REAL32,0.0,18,0.0
BAT1_N_CELLS,INT32,4,19,5.605193857299268e-45
BAT1_R_INTERNAL,REAL32,-1.0,20,-1.0
BAT1_SOURCE,INT32,0,21,0.0
BAT1_V_CHANNEL,INT32,-1,22,nan
BAT1_V_CHARGED,REAL32,4.199999809265137,23,4.199999809265137
BAT1_V_DIV,REAL32,18.100000381469727,24,18.100000381469727
BAT1_V_EMPTY,REAL32,3.5999999046325684,25,3.5999999046325684
BAT1_V_FILT,REAL32,0.0,26,0.0
BAT2_A_PER_V,REAL32,36.367515563964844,27,36.367515563964844
BAT2_CAPACITY,REAL32,-1.0,28,-1.0
BAT2_I_FILT,REAL32,0.0,29,0.0
BAT2_I_OVERWRITE,REAL32,0.0,30,0.0
BAT2_N_CELLS,INT32,0,31,0.0
BAT2_R_INTERNAL,REAL32,-1.0,32,-1.0
BAT2_SOURCE,INT32,-1,33,nan
BAT2_V_CHANNEL,INT32,-1,34,nan
BAT2_V_CHARGED,REAL32,4.050000190734863,35,4.050000190734863
BAT2_V_DIV,REAL32,18.100000381469727,36,18.100000381469727
BAT2_V_EMPTY,REAL32,3.5999999046325684,37,3.5999999046325684
BAT2_V_FILT,REAL32,0.0,38,0.0
BAT_AVRG_CURRENT,REAL32,15.0,39,15.0
BAT_CRIT_THR,REAL32,0.07000000029802322,40,0.07000000029802322
BAT_EMERGEN_THR,REAL32,0.05000000074505806,41,0.05000000074505806
BAT_LOW_THR,REAL32,0.15000000596046448,42,0.15000000596046448
BAT_V_OFFS_CURR,REAL32,0.0,43,0.0
BMM350_AVG,INT32,1,44,1.401298464324817e-45
BMM350_DRIVE,INT32,7,45,9.80908925027372e-45
BMM350_ODR,INT32,3,46,4.203895392974451e-45
CAL_ACC0_ID,INT32,4259850,47,5.969321263254072e-39
CAL_ACC0_PRIO,INT32,50,48,7.006492321624085e-44
CAL_ACC0_ROT,INT32,-1,49,nan
CAL_ACC0_XOFF,REAL32,-0.13060568273067474,50,-0.13060568273067474
CAL_ACC0_XSCALE,REAL32,0.9781705737113953,51,0.9781705737113953
CAL_ACC0_YOFF,REAL32,0.007096715271472931,52,0.007096715271472931
CAL_ACC0_YSCALE,REAL32,0.9825758934020996,53,0.9825758934020996
CAL_ACC0_ZOFF,REAL32,0.13777536153793335,54,0.13777536153793335
CAL_ACC0_ZSCALE,REAL32,0.9775566458702087,55,0.9775566458702087
CAL_ACC1_ID,INT32,2490378,56,3.489762866988309e-39
CAL_ACC1_PRIO,INT32,50,57,7.006492321624085e-44
CAL_ACC1_ROT,INT32,-1,58,nan
CAL_ACC1_XOFF,REAL32,-0.0250278040766716,59,-0.0250278040766716
CAL_ACC1_XSCALE,REAL32,1.0,60,1.0
CAL_ACC1_YOFF,REAL32,-0.004193175584077835,61,-0.004193175584077835
CAL_ACC1_YSCALE,REAL32,1.0,62,1.0
CAL_ACC1_ZOFF,REAL32,0.12234184890985489,63,0.12234184890985489
CAL_ACC1_ZSCALE,REAL32,1.0,64,1.0
CAL_ACC2_ID,INT32,0,65,0.0
CAL_ACC3_ID,INT32,0,66,0.0
CAL_AIR_CMODEL,INT32,0,67,0.0
CAL_AIR_TUBED_MM,REAL32,1.5,68,1.5
CAL_AIR_TUBELEN,REAL32,0.10000000149011612,69,0.10000000149011612
CAL_BARO0_ID,INT32,4028193,70,5.644700664903978e-39
CAL_BARO0_OFF,REAL32,-56.15234375,71,-56.15234375
CAL_BARO0_PRIO,INT32,50,72,7.006492321624085e-44
CAL_GYRO0_ID,INT32,4325386,73,6.061156759412063e-39
CAL_GYRO0_PRIO,INT32,50,74,7.006492321624085e-44
CAL_GYRO0_ROT,INT32,-1,75,nan
CAL_GYRO0_XOFF,REAL32,0.004152987152338028,76,0.004152987152338028
CAL_GYRO0_YOFF,REAL32,-0.0013632295886054635,77,-0.0013632295886054635
CAL_GYRO0_ZOFF,REAL32,-0.0004894040175713599,78,-0.0004894040175713599
CAL_GYRO1_ID,INT32,2490378,79,3.489762866988309e-39
CAL_GYRO1_PRIO,INT32,50,80,7.006492321624085e-44
CAL_GYRO1_ROT,INT32,-1,81,nan
CAL_GYRO1_XOFF,REAL32,-0.01243679504841566,82,-0.01243679504841566
CAL_GYRO1_YOFF,REAL32,-0.05952353775501251,83,-0.05952353775501251
CAL_GYRO1_ZOFF,REAL32,0.007319935597479343,84,0.007319935597479343
CAL_GYRO2_ID,INT32,0,85,0.0
CAL_GYRO3_ID,INT32,0,86,0.0
CAL_MAG0_ID,INT32,396809,87,5.560478423302663e-40
CAL_MAG0_PITCH,REAL32,0.0,88,0.0
CAL_MAG0_PRIO,INT32,75,89,1.0509738482436128e-43
CAL_MAG0_ROLL,REAL32,0.0,90,0.0
CAL_MAG0_ROT,INT32,0,91,0.0
CAL_MAG0_XCOMP,REAL32,0.0,92,0.0
CAL_MAG0_XODIAG,REAL32,-0.005488032009452581,93,-0.005488032009452581
CAL_MAG0_XOFF,REAL32,0.05556090921163559,94,0.05556090921163559
CAL_MAG0_XSCALE,REAL32,0.9506732225418091,95,0.9506732225418091
CAL_MAG0_YAW,REAL32,0.0,96,0.0
CAL_MAG0_YCOMP,REAL32,0.0,97,0.0
CAL_MAG0_YODIAG,REAL32,-0.1822270154953003,98,-0.1822270154953003
CAL_MAG0_YOFF,REAL32,-0.14267674088478088,99,-0.14267674088478088
CAL_MAG0_YSCALE,REAL32,0.9645456075668335,100,0.9645456075668335
CAL_MAG0_ZCOMP,REAL32,0.0,101,0.0
CAL_MAG0_ZODIAG,REAL32,-0.04765893891453743,102,-0.04765893891453743
CAL_MAG0_ZOFF,REAL32,0.12361718714237213,103,0.12361718714237213
CAL_MAG0_ZSCALE,REAL32,1.1702940464019775,104,1.1702940464019775
CAL_MAG1_ID,INT32,396321,105,5.553640086796758e-40
CAL_MAG1_PITCH,REAL32,0.0,106,0.0
CAL_MAG1_PRIO,INT32,0,107,0.0
CAL_MAG1_ROLL,REAL32,0.0,108,0.0
CAL_MAG1_ROT,INT32,-1,109,nan
CAL_MAG1_XCOMP,REAL32,0.0,110,0.0
CAL_MAG1_XODIAG,REAL32,0.008941387757658958,111,0.008941387757658958
CAL_MAG1_XOFF,REAL32,0.12840650975704193,112,0.12840650975704193
CAL_MAG1_XSCALE,REAL32,0.9621613621711731,113,0.9621613621711731
CAL_MAG1_YAW,REAL32,0.0,114,0.0
CAL_MAG1_YCOMP,REAL32,0.0,115,0.0
CAL_MAG1_YODIAG,REAL32,-0.12862572073936462,116,-0.12862572073936462
CAL_MAG1_YOFF,REAL32,-0.11194226890802383,117,-0.11194226890802383
CAL_MAG1_YSCALE,REAL32,0.9941766262054443,118,0.9941766262054443
CAL_MAG1_ZCOMP,REAL32,0.0,119,0.0
CAL_MAG1_ZODIAG,REAL32,-0.026766734197735786,120,-0.026766734197735786
CAL_MAG1_ZOFF,REAL32,0.09309225529432297,121,0.09309225529432297
CAL_MAG1_ZSCALE,REAL32,1.0909709930419922,122,1.0909709930419922
CAL_MAG2_ID,INT32,0,123,0.0
CAL_MAG2_ROT,INT32,-1,124,nan
CAL_MAG3_ID,INT32,0,125,0.0
CAL_MAG3_ROT,INT32,-1,126,nan
CAL_MAG_COMP_TYP,INT32,0,127,0.0
CAL_MAG_SIDES,INT32,63,128,8.828180325246348e-44
CAM_CAP_FBACK,INT32,0,129,0.0
CA_AIRFRAME,INT32,2,130,2.802596928649634e-45
CA_CS_LAUN_LK,INT32,0,131,0.0
CA_FAILURE_MODE,INT32,0,132,0.0
CA_ICE_PERIOD,REAL32,0.0,133,0.0
CA_METHOD,INT32,2,134,2.802596928649634e-45
CA_R0_SLEW,REAL32,0.0,135,0.0
CA_R10_SLEW,REAL32,0.0,136,0.0
CA_R11_SLEW,REAL32,0.0,137,0.0
CA_R1_SLEW,REAL32,0.0,138,0.0
CA_R2_SLEW,REAL32,0.0,139,0.0
CA_R3_SLEW,REAL32,0.0,140,0.0
CA_R4_SLEW,REAL32,0.0,141,0.0
CA_R5_SLEW,REAL32,0.0,142,0.0
CA_R6_SLEW,REAL32,0.0,143,0.0
CA_R7_SLEW,REAL32,0.0,144,0.0
CA_R8_SLEW,REAL32,0.0,145,0.0
CA_R9_SLEW,REAL32,0.0,146,0.0
CA_ROTOR0_AX,REAL32,0.0,147,0.0
CA_ROTOR0_AY,REAL32,0.0,148,0.0
CA_ROTOR0_AZ,REAL32,-1.0,149,-1.0
CA_ROTOR0_CT,REAL32,6.5,150,6.5
CA_ROTOR0_KM,REAL32,0.05000000074505806,151,0.05000000074505806
CA_ROTOR0_PX,REAL32,1.0,152,1.0
CA_ROTOR0_PY,REAL32,1.0,153,1.0
CA_ROTOR0_PZ,REAL32,0.0,154,0.0
CA_ROTOR10_AX,REAL32,0.0,155,0.0
CA_ROTOR10_AY,REAL32,0.0,156,0.0
CA_ROTOR10_AZ,REAL32,-1.0,157,-1.0
CA_ROTOR10_CT,REAL32,6.5,158,6.5
CA_ROTOR10_KM,REAL32,0.05000000074505806,159,0.05000000074505806
CA_ROTOR10_PX,REAL32,0.0,160,0.0
CA_ROTOR10_PY,REAL32,0.0,161,0.0
CA_ROTOR10_PZ,REAL32,0.0,162,0.0
CA_ROTOR11_AX,REAL32,0.0,163,0.0
CA_ROTOR11_AY,REAL32,0.0,164,0.0
CA_ROTOR11_AZ,REAL32,-1.0,165,-1.0
CA_ROTOR11_CT,REAL32,6.5,166,6.5
CA_ROTOR11_KM,REAL32,0.05000000074505806,167,0.05000000074505806
CA_ROTOR11_PX,REAL32,0.0,168,0.0
CA_ROTOR11_PY,REAL32,0.0,169,0.0
CA_ROTOR11_PZ,REAL32,0.0,170,0.0
CA_ROTOR1_AX,REAL32,0.0,171,0.0
CA_ROTOR1_AY,REAL32,0.0,172,0.0
CA_ROTOR1_AZ,REAL32,-1.0,173,-1.0
CA_ROTOR1_CT,REAL32,6.5,174,6.5
CA_ROTOR1_KM,REAL32,0.05000000074505806,175,0.05000000074505806
CA_ROTOR1_PX,REAL32,-1.0,176,-1.0
CA_ROTOR1_PY,REAL32,-1.0,177,-1.0
CA_ROTOR1_PZ,REAL32,0.0,178,0.0
CA_ROTOR2_AX,REAL32,0.0,179,0.0
CA_ROTOR2_AY,REAL32,0.0,180,0.0
CA_ROTOR2_AZ,REAL32,-1.0,181,-1.0
CA_ROTOR2_CT,REAL32,6.5,182,6.5
CA_ROTOR2_KM,REAL32,-0.05000000074505806,183,-0.05000000074505806
CA_ROTOR2_PX,REAL32,1.0,184,1.0
CA_ROTOR2_PY,REAL32,-1.0,185,-1.0
CA_ROTOR2_PZ,REAL32,0.0,186,0.0
CA_ROTOR3_AX,REAL32,0.0,187,0.0
CA_ROTOR3_AY,REAL32,0.0,188,0.0
CA_ROTOR3_AZ,REAL32,-1.0,189,-1.0
CA_ROTOR3_CT,REAL32,6.5,190,6.5
CA_ROTOR3_KM,REAL32,-0.05000000074505806,191,-0.05000000074505806
CA_ROTOR3_PX,REAL32,-1.0,192,-1.0
CA_ROTOR3_PY,REAL32,1.0,193,1.0
CA_ROTOR3_PZ,REAL32,0.0,194,0.0
CA_ROTOR4_AX,REAL32,1.0,195,1.0
CA_ROTOR4_AY,REAL32,0.0,196,0.0
CA_ROTOR4_AZ,REAL32,0.0,197,0.0
CA_ROTOR4_CT,REAL32,6.5,198,6.5
CA_ROTOR4_KM,REAL32,0.05000000074505806,199,0.05000000074505806
CA_ROTOR4_PX,REAL32,0.0,200,0.0
CA_ROTOR4_PY,REAL32,0.0,201,0.0
CA_ROTOR4_PZ,REAL32,0.0,202,0.0
CA_ROTOR5_AX,REAL32,0.0,203,0.0
CA_ROTOR5_AY,REAL32,0.0,204,0.0
CA_ROTOR5_AZ,REAL32,-1.0,205,-1.0
CA_ROTOR5_CT,REAL32,6.5,206,6.5
CA_ROTOR5_KM,REAL32,0.05000000074505806,207,0.05000000074505806
CA_ROTOR5_PX,REAL32,0.0,208,0.0
CA_ROTOR5_PY,REAL32,0.0,209,0.0
CA_ROTOR5_PZ,REAL32,0.0,210,0.0
CA_ROTOR6_AX,REAL32,0.0,211,0.0
CA_ROTOR6_AY,REAL32,0.0,212,0.0
CA_ROTOR6_AZ,REAL32,-1.0,213,-1.0
CA_ROTOR6_CT,REAL32,6.5,214,6.5
CA_ROTOR6_KM,REAL32,0.05000000074505806,215,0.05000000074505806
CA_ROTOR6_PX,REAL32,0.0,216,0.0
CA_ROTOR6_PY,REAL32,0.0,217,0.0
CA_ROTOR6_PZ,REAL32,0.0,218,0.0
CA_ROTOR7_AX,REAL32,0.0,219,0.0
CA_ROTOR7_AY,REAL32,0.0,220,0.0
CA_ROTOR7_AZ,REAL32,-1.0,221,-1.0
CA_ROTOR7_CT,REAL32,6.5,222,6.5
CA_ROTOR7_KM,REAL32,0.05000000074505806,223,0.05000000074505806
CA_ROTOR7_PX,REAL32,0.0,224,0.0
CA_ROTOR7_PY,REAL32,0.0,225,0.0
CA_ROTOR7_PZ,REAL32,0.0,226,0.0
CA_ROTOR8_AX,REAL32,0.0,227,0.0
CA_ROTOR8_AY,REAL32,0.0,228,0.0
CA_ROTOR8_AZ,REAL32,-1.0,229,-1.0
CA_ROTOR8_CT,REAL32,6.5,230,6.5
CA_ROTOR8_KM,REAL32,0.05000000074505806,231,0.05000000074505806
CA_ROTOR8_PX,REAL32,0.0,232,0.0
CA_ROTOR8_PY,REAL32,0.0,233,0.0
CA_ROTOR8_PZ,REAL32,0.0,234,0.0
CA_ROTOR9_AX,REAL32,0.0,235,0.0
CA_ROTOR9_AY,REAL32,0.0,236,0.0
CA_ROTOR9_AZ,REAL32,-1.0,237,-1.0
CA_ROTOR9_CT,REAL32,6.5,238,6.5
CA_ROTOR9_KM,REAL32,0.05000000074505806,239,0.05000000074505806
CA_ROTOR9_PX,REAL32,0.0,240,0.0
CA_ROTOR9_PY,REAL32,0.0,241,0.0
CA_ROTOR9_PZ,REAL32,0.0,242,0.0
CA_ROTOR_COUNT,INT32,5,243,7.006492321624085e-45
CA_R_REV,INT32,0,244,0.0
CA_SV0_SLEW,REAL32,0.0,245,0.0
CA_SV10_SLEW,REAL32,0.0,246,0.0
CA_SV11_SLEW,REAL32,0.0,247,0.0
CA_SV12_SLEW,REAL32,0.0,248,0.0
CA_SV13_SLEW,REAL32,0.0,249,0.0
CA_SV14_SLEW,REAL32,0.0,250,0.0
CA_SV1_SLEW,REAL32,0.0,251,0.0
CA_SV2_SLEW,REAL32,0.0,252,0.0
CA_SV3_SLEW,REAL32,0.0,253,0.0
CA_SV4_SLEW,REAL32,0.0,254,0.0
CA_SV5_SLEW,REAL32,0.0,255,0.0
CA_SV6_SLEW,REAL32,0.0,256,0.0
CA_SV7_SLEW,REAL32,0.0,257,0.0
CA_SV8_SLEW,REAL32,0.0,258,0.0
CA_SV9_SLEW,REAL32,0.0,259,0.0
CA_SV_CS0_FLAP,REAL32,0.0,260,0.0
CA_SV_CS0_SPOIL,REAL32,0.0,261,0.0
CA_SV_CS0_TRIM,REAL32,0.0,262,0.0
CA_SV_CS0_TRQ_P,REAL32,0.0,263,0.0
CA_SV_CS0_TRQ_R,REAL32,-0.5,264,-0.5
CA_SV_CS0_TRQ_Y,REAL32,0.0,265,0.0
CA_SV_CS0_TYPE,INT32,1,266,1.401298464324817e-45
CA_SV_CS1_FLAP,REAL32,0.0,267,0.0
CA_SV_CS1_SPOIL,REAL32,0.0,268,0.0
CA_SV_CS1_TRIM,REAL32,0.0,269,0.0
CA_SV_CS1_TRQ_P,REAL32,0.0,270,0.0
CA_SV_CS1_TRQ_R,REAL32,0.5,271,0.5
CA_SV_CS1_TRQ_Y,REAL32,0.0,272,0.0
CA_SV_CS1_TYPE,INT32,2,273,2.802596928649634e-45
CA_SV_CS2_FLAP,REAL32,0.0,274,0.0
CA_SV_CS2_SPOIL,REAL32,0.0,275,0.0
CA_SV_CS2_TRIM,REAL32,0.0,276,0.0
CA_SV_CS2_TRQ_P,REAL32,0.5,277,0.5
CA_SV_CS2_TRQ_R,REAL32,0.0,278,0.0
CA_SV_CS2_TRQ_Y,REAL32,0.5,279,0.5
CA_SV_CS2_TYPE,INT32,7,280,9.80908925027372e-45
CA_SV_CS3_FLAP,REAL32,0.0,281,0.0
CA_SV_CS3_SPOIL,REAL32,0.0,282,0.0
CA_SV_CS3_TRIM,REAL32,0.0,283,0.0
CA_SV_CS3_TRQ_P,REAL32,0.5,284,0.5
CA_SV_CS3_TRQ_R,REAL32,0.0,285,0.0
CA_SV_CS3_TRQ_Y,REAL32,-0.5,286,-0.5
CA_SV_CS3_TYPE,INT32,8,287,1.1210387714598537e-44
CA_SV_CS4_FLAP,REAL32,0.0,288,0.0
CA_SV_CS4_SPOIL,REAL32,0.0,289,0.0
CA_SV_CS4_TRIM,REAL32,0.0,290,0.0
CA_SV_CS4_TRQ_P,REAL32,0.0,291,0.0
CA_SV_CS4_TRQ_R,REAL32,0.0,292,0.0
CA_SV_CS4_TRQ_Y,REAL32,0.0,293,0.0
CA_SV_CS4_TYPE,INT32,0,294,0.0
CA_SV_CS5_FLAP,REAL32,0.0,295,0.0
CA_SV_CS5_SPOIL,REAL32,0.0,296,0.0
CA_SV_CS5_TRIM,REAL32,0.0,297,0.0
CA_SV_CS5_TRQ_P,REAL32,0.0,298,0.0
CA_SV_CS5_TRQ_R,REAL32,0.0,299,0.0
CA_SV_CS5_TRQ_Y,REAL32,0.0,300,0.0
CA_SV_CS5_TYPE,INT32,0,301,0.0
CA_SV_CS6_FLAP,REAL32,0.0,302,0.0
CA_SV_CS6_SPOIL,REAL32,0.0,303,0.0
CA_SV_CS6_TRIM,REAL32,0.0,304,0.0
CA_SV_CS6_TRQ_P,REAL32,0.0,305,0.0
CA_SV_CS6_TRQ_R,REAL32,0.0,306,0.0
CA_SV_CS6_TRQ_Y,REAL32,0.0,307,0.0
CA_SV_CS6_TYPE,INT32,0,308,0.0
CA_SV_CS7_FLAP,REAL32,0.0,309,0.0
CA_SV_CS7_SPOIL,REAL32,0.0,310,0.0
CA_SV_CS7_TRIM,REAL32,0.0,311,0.0
CA_SV_CS7_TRQ_P,REAL32,0.0,312,0.0
CA_SV_CS7_TRQ_R,REAL32,0.0,313,0.0
CA_SV_CS7_TRQ_Y,REAL32,0.0,314,0.0
CA_SV_CS7_TYPE,INT32,0,315,0.0
CA_SV_CS_COUNT,INT32,4,316,5.605193857299268e-45
CA_SV_FLAP_SLEW,REAL32,0.5,317,0.5
CBRK_BUZZER,INT32,0,318,0.0
CBRK_FLIGHTTERM,INT32,121212,319,1.6985418945773973e-40
CBRK_IO_SAFETY,INT32,22027,320,3.0866401273682746e-41
CBRK_SUPPLY_CHK,INT32,0,321,0.0
CBRK_USB_CHK,INT32,197848,322,2.772440985697364e-40
CBRK_VTOLARMING,INT32,0,323,0.0
COM_ACT_FAIL_ACT,INT32,0,324,0.0
COM_ARMABLE,INT32,1,325,1.401298464324817e-45
COM_ARM_AUTH_ID,INT32,10,326,1.401298464324817e-44
COM_ARM_AUTH_MET,INT32,0,327,0.0
COM_ARM_AUTH_REQ,INT32,0,328,0.0
COM_ARM_AUTH_TO,REAL32,1.0,329,1.0
COM_ARM_BAT_MIN,REAL32,-1.0,330,-1.0
COM_ARM_CHK_ESCS,INT32,0,331,0.0
COM_ARM_HFLT_CHK,INT32,1,332,1.401298464324817e-45
COM_ARM_IMU_ACC,REAL32,0.699999988079071,333,0.699999988079071
COM_ARM_IMU_GYR,REAL32,0.25,334,0.25
COM_ARM_MAG_ANG,INT32,60,335,8.407790785948902e-44
COM_ARM_MAG_STR,INT32,2,336,2.802596928649634e-45
COM_ARM_MIS_REQ,INT32,0,337,0.0
COM_ARM_ODID,INT32,0,338,0.0
COM_ARM_ON_BOOT,INT32,0,339,0.0
COM_ARM_SWISBTN,INT32,0,340,0.0
COM_ARM_TRAFF,INT32,0,341,0.0
COM_ARM_WO_GPS,INT32,1,342,1.401298464324817e-45
COM_CC_TEMP_WARN,REAL32,80.0,343,80.0
COM_CPU_MAX,REAL32,95.0,344,95.0
COM_DISARM_LAND,REAL32,2.0,345,2.0
COM_DISARM_PRFLT,REAL32,10.0,346,10.0
COM_DLL_EXCEPT,INT32,0,347,0.0
COM_DL_LOSS_T,INT32,10,348,1.401298464324817e-44
COM_FAIL_ACT_T,REAL32,5.0,349,5.0
COM_FLIGHT_UUID,INT32,222,350,3.110882590801094e-43
COM_FLTMODE1,INT32,0,351,0.0
COM_FLTMODE2,INT32,2,352,2.802596928649634e-45
COM_FLTMODE3,INT32,2,353,2.802596928649634e-45
COM_FLTMODE4,INT32,2,354,2.802596928649634e-45
COM_FLTMODE5,INT32,2,355,2.802596928649634e-45
COM_FLTMODE6,INT32,2,356,2.802596928649634e-45
COM_FLTMODE_BOOT,INT32,4,357,5.605193857299268e-45
COM_FLTT_LOW_ACT,INT32,0,358,0.0
COM_FLT_TIME_MAX,INT32,-1,359,nan
COM_FORCE_SAFETY,INT32,0,360,0.0
COM_GNSSLOSS_ACT,INT32,0,361,0.0
COM_HLDL_LOSS_T,INT32,120,362,1.6815581571897805e-43
COM_HOME_EN,INT32,1,363,1.401298464324817e-45
COM_HOME_IN_AIR,INT32,0,364,0.0
COM_LOW_BAT_ACT,INT32,0,365,0.0
COM_MODE_ARM_CHK,INT32,0,366,0.0
COM_OBL_RC_ACT,INT32,0,367,0.0
COM_OF_LOSS_T,REAL32,1.0,368,1.0
COM_PARACHUTE,INT32,0,369,0.0
COM_POS_FS_EPH,REAL32,5.0,370,5.0
COM_POS_LOW_ACT,INT32,3,371,4.203895392974451e-45
COM_POS_LOW_EPH,REAL32,50.0,372,50.0
COM_POWER_COUNT,INT32,1,373,1.401298464324817e-45
COM_PREARM_MODE,INT32,0,374,0.0
COM_QC_ACT,INT32,0,375,0.0
COM_RAM_MAX,REAL32,95.0,376,95.0
COM_RCL_EXCEPT,INT32,0,377,0.0
COM_RC_IN_MODE,INT32,0,378,0.0
COM_RC_LOSS_T,REAL32,0.5,379,0.5
COM_SPOOLUP_TIME,REAL32,1.0,380,1.0
COM_THROW_EN,INT32,0,381,0.0
COM_THROW_SPEED,REAL32,5.0,382,5.0
COM_VEL_FS_EVH,REAL32,1.0,383,1.0
COM_WIND_MAX,REAL32,-1.0,384,-1.0
COM_WIND_MAX_ACT,INT32,0,385,0.0
COM_WIND_WARN,REAL32,-1.0,386,-1.0
CP_DELAY,REAL32,0.4000000059604645,387,0.4000000059604645
CP_DIST,REAL32,-1.0,388,-1.0
CP_GO_NO_DATA,INT32,0,389,0.0
CP_GUIDE_ANG,REAL32,30.0,390,30.0
DSHOT_3D_DEAD_H,INT32,1000,391,1.401298464324817e-42
DSHOT_3D_DEAD_L,INT32,1000,392,1.401298464324817e-42
DSHOT_3D_ENABLE,INT32,0,393,0.0
DSHOT_BIDIR_EDT,INT32,0,394,0.0
DSHOT_ESC_TYPE,INT32,0,395,0.0
DSHOT_MIN,REAL32,0.054999999701976776,396,0.054999999701976776
DSHOT_MOT_POL1,INT32,14,397,1.961817850054744e-44
DSHOT_MOT_POL2,INT32,14,398,1.961817850054744e-44
DSHOT_MOT_POL3,INT32,14,399,1.961817850054744e-44
DSHOT_MOT_POL4,INT32,14,400,1.961817850054744e-44
DSHOT_MOT_POL5,INT32,14,401,1.961817850054744e-44
DSHOT_MOT_POL6,INT32,14,402,1.961817850054744e-44
DSHOT_MOT_POL7,INT32,14,403,1.961817850054744e-44
DSHOT_MOT_POL8,INT32,14,404,1.961817850054744e-44
DSHOT_TEL_CFG,INT32,0,405,0.0
EKF2_ABIAS_INIT,REAL32,0.20000000298023224,406,0.20000000298023224
EKF2_ABL_ACCLIM,REAL32,25.0,407,25.0
EKF2_ABL_GYRLIM,REAL32,3.0,408,3.0
EKF2_ABL_LIM,REAL32,0.4000000059604645,409,0.4000000059604645
EKF2_ABL_TAU,REAL32,0.5,410,0.5
EKF2_ACC_B_NOISE,REAL32,0.003000000026077032,411,0.003000000026077032
EKF2_ACC_NOISE,REAL32,0.3499999940395355,412,0.3499999940395355
EKF2_AGP0_ID,INT32,0,413,0.0
EKF2_AGP1_ID,INT32,0,414,0.0
EKF2_AGP2_ID,INT32,0,415,0.0
EKF2_AGP3_ID,INT32,0,416,0.0
EKF2_ANGERR_INIT,REAL32,0.10000000149011612,417,0.10000000149011612
EKF2_ARSP_THR,REAL32,10.0,418,10.0
EKF2_ASPD_MAX,REAL32,20.0,419,20.0
EKF2_ASP_DELAY,REAL32,100.0,420,100.0
EKF2_AVEL_DELAY,REAL32,5.0,421,5.0
EKF2_AVEL_EN,INT32,1,422,1.401298464324817e-45
EKF2_BARO_CTRL,INT32,1,423,1.401298464324817e-45
EKF2_BARO_DELAY,REAL32,0.0,424,0.0
EKF2_BARO_GATE,REAL32,5.0,425,5.0
EKF2_BARO_NOISE,REAL32,3.5,426,3.5
EKF2_BCOEF_X,REAL32,100.0,427,100.0
EKF2_BCOEF_Y,REAL32,100.0,428,100.0
EKF2_BETA_GATE,REAL32,5.0,429,5.0
EKF2_BETA_NOISE,REAL32,0.30000001192092896,430,0.30000001192092896
EKF2_DECL_TYPE,INT32,3,431,4.203895392974451e-45
EKF2_DELAY_MAX,REAL32,200.0,432,200.0
EKF2_DRAG_CTRL,INT32,0,433,0.0
EKF2_DRAG_NOISE,REAL32,2.5,434,2.5
EKF2_EAS_NOISE,REAL32,1.399999976158142,435,1.399999976158142
EKF2_EN,INT32,1,436,1.401298464324817e-45
EKF2_EVA_NOISE,REAL32,0.10000000149011612,437,0.10000000149011612
EKF2_EVP_GATE,REAL32,5.0,438,5.0
EKF2_EVP_NOISE,REAL32,0.10000000149011612,439,0.10000000149011612
EKF2_EVV_GATE,REAL32,3.0,440,3.0
EKF2_EVV_NOISE,REAL32,0.10000000149011612,441,0.10000000149011612
EKF2_EV_CTRL,INT32,0,442,0.0
EKF2_EV_DELAY,REAL32,0.0,443,0.0
EKF2_EV_NOISE_MD,INT32,0,444,0.0
EKF2_EV_POS_X,REAL32,0.0,445,0.0
EKF2_EV_POS_Y,REAL32,0.0,446,0.0
EKF2_EV_POS_Z,REAL32,0.0,447,0.0
EKF2_EV_QMIN,INT32,0,448,0.0
EKF2_FUSE_BETA,INT32,1,449,1.401298464324817e-45
EKF2_GBIAS_INIT,REAL32,0.10000000149011612,450,0.10000000149011612
EKF2_GND_EFF_DZ,REAL32,4.0,451,4.0
EKF2_GND_MAX_HGT,REAL32,0.5,452,0.5
EKF2_GPS_CHECK,INT32,2047,453,2.8684579564729005e-42
EKF2_GPS_CTRL,INT32,7,454,9.80908925027372e-45
EKF2_GPS_MODE,INT32,0,455,0.0
