t,n,e,seg_old,seg_new,seg_diff,tgt_old_n,tgt_old_e,tgt_new_n,tgt_new_e,tgt_dist_m
269.188,129.341,-0.21,134,134,0,199.33183888563732,-0.008569691438317307,199.33183888563732,-0.008569691438317307,0.0
269.396,132.443,-0.203,137,137,0,200.04927176864877,2.4537017970308614,200.04927176864877,2.4537017970308614,0.0
269.604,135.544,-0.196,140,140,0,200.08296033634124,5.556628801360092,200.08296033634124,5.556628801360092,0.0
269.812,138.642,-0.186,144,144,0,200.06995671930858,8.652517319280713,200.06995671930858,8.652517319280713,0.0
270.02,141.732,-0.167,147,147,0,200.01111335257974,11.743568813181168,200.01111335257974,11.743568813181168,0.0
270.22,144.699,-0.128,150,150,0,200.05748918982547,14.709084830766255,200.05748918982547,14.709084830766255,0.0
270.428,147.774,-0.042,153,153,0,200.1035731533689,17.782947483603834,200.1035731533689,17.782947483603834,0.0
270.636,150.836,0.121,156,156,0,200.09332824337875,20.841745670815964,200.09332824337875,20.841745670815964,0.0
270.844,153.882,0.395,160,160,0,200.02775743854897,23.888139286982508,200.02775743854897,23.888139286982508,0.0
271.052,156.909,0.807,163,163,0,200.0518576116624,26.921527943629748,200.0518576116624,26.921527943629748,0.0
271.26,159.914,1.376,166,166,0,200.10512278952123,30.185823618511197,200.10512278952123,30.185823618511197,0.0
271.468,162.893,2.116,169,169,0,200.08366270308719,34.11376819347751,200.08366270308719,34.11376819347751,0.0
271.676,165.838,3.034,172,172,0,200.01505433104595,38.22070847167696,200.01505433104595,38.22070847167696,0.0
271.884,168.742,4.132,175,175,0,200.1038015683171,42.46187700218048,200.1038015683171,42.46187700218048,0.0
272.092,171.597,5.41,178,178,0,200.07713639998425,46.988312468262386,200.07713639998425,46.988312468262386,0.0
272.3,174.397,6.87,181,181,0,200.0022464328826,51.50881346813658,200.0022464328826,51.50881346813658,0.0
272.508,177.134,8.518,183,183,0,199.9935009273235,55.70195832147624,199.9935009273235,55.70195832147624,0.0
272.708,179.692,10.287,186,186,0,199.9753943430951,60.314752992248735,199.9753943430951,60.314752992248735,0.0
272.916,182.259,12.329,189,189,0,199.95832924759026,64.8387110214505,199.95832924759026,64.8387110214505,0.0
273.124,184.709,14.585,192,192,0,199.95668154731922,69.18928785484765,199.95668154731922,69.18928785484765,0.0
273.332,187.018,17.056,223,223,0,199.99097758092768,86.89647700046804,199.99097758092768,86.89647700046804,0.0
273.54,189.156,19.739,226,226,0,199.98590979413282,89.7935155545608,199.98590979413282,89.7935155545608,0.0
273.748,191.093,22.62,229,229,0,199.985611581435,92.81819385889065,199.985611581435,92.81819385889065,0.0
273.956,192.801,25.68,232,232,0,199.98774269393337,95.41934960248106,199.98774269393337,95.41934960248106,0.0
274.164,194.253,28.892,235,235,0,199.99006560780737,98.78378010030534,199.99006560780737,98.78378010030534,0.0
274.372,195.438,32.218,239,239,0,199.9896724794414,102.24019467611527,199.9896724794414,102.24019467611527,0.0
274.58,196.365,35.61,243,243,0,199.98671539943078,105.71343178549225,199.98671539943078,105.71343178549225,0.0
274.788,197.059,39.01,246,246,0,199.9852163577266,108.91966235232485,199.9852163577266,108.91966235232485,0.0
274.996,197.564,42.371,250,250,0,199.98963010606792,112.35392523197001,199.98963010606792,112.35392523197001,0.0
275.196,197.92,45.532,253,253,0,199.99674901589003,115.55547887629977,199.99674901589003,115.55547887629977,0.0
275.404,198.204,48.722,256,256,0,200.00486812513614,118.77431917365513,200.00486812513614,118.77431917365513,0.0
275.612,198.442,51.805,259,259,0,200.0054266631049,121.79662803175118,200.0054266631049,121.79662803175118,0.0
275.82,198.664,54.789,262,262,0,199.99155827084252,124.79441880316574,199.99155827084252,124.79441880316574,0.0
276.028,198.882,57.689,265,265,0,199.97681440378994,127.69485860558375,199.97681440378994,127.69485860558375,0.0
276.236,199.099,60.525,268,268,0,199.9583912253866,130.52355001588913,199.9583912253866,130.52355001588913,0.0
276.444,199.308,63.318,271,271,0,199.95047390938754,133.3291885164785,199.95047390938754,133.3291885164785,0.0
276.652,199.501,66.088,274,274,0,199.96755663739276,136.0892052757878,199.96755663739276,136.0892052757878,0.0
276.86,199.669,68.853,277,277,0,199.97853874060465,138.8510635267453,199.97853874060465,138.8510635267453,0.0
277.068,199.802,71.631,280,280,0,199.9781806726406,141.62921936647822,199.9781806726406,141.62921936647822,0.0
277.276,199.894,74.437,283,283,0,199.99419528408868,144.4360572004132,199.99419528408868,144.4360572004132,0.0
277.484,199.94,77.285,286,286,0,200.0050855684408,147.2841974013435,200.0050855684408,147.2841974013435,0.0
277.684,199.939,80.067,289,289,0,199.99198718613113,150.0663711608595,199.99198718613113,150.0663711608595,0.0
277.892,199.898,83.009,292,292,0,200.07670791503747,153.00733782422782,200.07670791503747,153.00733782422782,0.0
278.1,199.825,85.997,295,295,0,200.10859934235754,155.99523149804364,200.10859934235754,155.99523149804364,0.0
278.308,199.73,89.025,298,298,0,200.0853325070709,159.02311855453323,200.0853325070709,159.02311855453323,0.0
278.516,199.629,92.084,301,301,0,200.00513869554405,162.0805431554856,200.00513869554405,162.0805431554856,0.0
278.724,199.532,95.162,304,304,0,200.069063418236,165.1567161686205,200.069063418236,165.1567161686205,0.0
278.932,199.45,98.247,308,308,0,200.10834363880025,168.24168398196255,200.10834363880025,168.24168398196255,0.0
279.14,199.389,101.328,311,311,0,200.08892079425237,171.32291250696767,200.08892079425237,171.32291250696767,0.0
279.348,199.349,104.395,314,314,0,200.01190685657974,174.389322279078,200.01190685657974,174.389322279078,0.0
279.556,199.33,107.442,317,317,0,200.06237076166104,177.43459940007924,200.06237076166104,177.43459940007924,0.0
279.764,199.328,110.461,320,320,0,200.10445134152744,180.45232884007936,200.10445134152744,180.45232884007936,0.0
279.972,199.34,113.45,323,323,0,200.0924773242568,183.44078825228414,200.0924773242568,183.44078825228414,0.0
280.172,199.36,116.29,326,326,0,200.03115490092696,186.27931503615008,200.03115490092696,186.27931503615008,0.0
280.38,199.383,119.21,329,329,0,200.03345909134453,189.19876896868877,200.03345909134453,189.19876896868877,0.0
280.588,199.408,122.099,332,332,0,200.07732707785675,192.08945913431015,200.07732707785675,192.08945913431015,0.0
280.796,199.429,124.959,335,335,0,200.08136637912082,194.95259506375788,200.08136637912082,194.95259506375788,0.0
281.004,199.445,127.794,338,338,0,200.04548111659733,197.78669615779103,200.04548111659733,197.78669615779103,0.0
281.212,199.458,130.613,341,341,0,199.39560754304395,200.0266792292661,199.39560754304395,200.0266792292661,0.0
281.42,199.466,133.422,344,344,0,196.59031614256776,200.08486207348906,196.59031614256776,200.08486207348906,0.0
281.628,199.467,136.227,347,347,0,193.79132728307545,200.1048174812354,193.79132728307545,200.1048174812354,0.0
281.836,199.461,139.032,350,350,0,190.97747209797717,200.08545185027717,190.97747209797717,200.08545185027717,0.0
282.044,199.443,141.844,353,353,0,188.17105557704178,200.02879233703058,188.17105557704178,200.02879233703058,0.0
282.244,199.403,144.561,356,356,0,185.45633343801873,200.07367272592967,185.45633343801873,200.07367272592967,0.0
282.452,199.319,147.408,359,359,0,182.60564090509502,200.12133659540459,182.60564090509502,200.12133659540459,0.0
282.66,199.169,150.28,362,362,0,179.76332679968485,200.12029031072402,179.76332679968485,200.12029031072402,0.0
282.868,198.929,153.179,365,365,0,176.85467318568558,200.06909527816924,176.85467318568558,200.06909527816924,0.0
283.076,198.58,156.11,368,368,0,173.7268313821641,200.05279244471873,173.7268313821641,200.05279244471873,0.0
283.284,198.108,159.077,371,371,0,170.1705927637396,200.12302489492004,170.1705927637396,200.12302489492004,0.0
283.492,197.505,162.085,374,374,0,166.22722206581463,200.10966314929115,166.22722206581463,200.10966314929115,0.0
283.7,196.759,165.133,377,377,0,162.35107811234667,200.01489730005022,162.35107811234667,200.01489730005022,0.0
283.908,195.857,168.219,380,380,0,158.09432020943473,200.11811646779591,158.09432020943473,200.11811646779591,0.0
284.116,194.771,171.335,384,384,0,153.58793206989637,200.1072888896576,153.58793206989637,200.1072888896576,0.0
284.324,193.473,174.46,387,387,0,148.7448933045807,200.02098366432637,148.7448933045807,200.02098366432637,0.0
284.532,191.927,177.568,390,390,0,144.34960796355998,200.01380431258687,144.34960796355998,200.01380431258687,0.0
284.732,190.173,180.507,393,393,0,139.4025402532518,199.995694483976,139.4025402532518,199.995694483976,0.0
284.94,188.037,183.467,396,396,0,133.99661219509701,199.97168251673713,133.99661219509701,199.97168251673713,0.0
285.148,185.563,186.269,426,426,0,115.97070578262226,200.0187931283561,115.97070578262226,200.0187931283561,0.0
285.356,182.745,188.838,429,429,0,112.88373268499024,200.01076563783715,112.88373268499024,200.01076563783715,0.0
285.564,179.602,191.096,433,433,0,109.50655333528056,200.00421209410007,109.50655333528056,200.00421209410007,0.0
285.772,176.179,192.966,437,437,0,105.94240509616178,200.0040510363397,105.94240509616178,200.0040510363397,0.0
285.976,172.697,194.344,440,440,0,102.83745704916925,200.00702279469735,102.83745704916925,200.00702279469735,0.0
286.184,168.98,195.325,444,444,0,98.98523112162553,200.01106056422446,98.98523112162553,200.01106056422446,0.0
286.392,165.279,195.892,448,448,0,95.18537759555399,200.0131863416206,95.18537759555399,200.0131863416206,0.0
286.6,161.692,196.147,451,451,0,91.83225158435737,200.01284798583833,91.83225158435737,200.01284798583833,0.0
286.808,158.285,196.216,455,455,0,88.33301759152738,200.01073482308377,88.33301759152738,200.01073482308377,0.0
287.016,155.078,196.219,458,458,0,85.05720671985823,200.0080394842214,85.05720671985823,200.0080394842214,0.0
287.224,152.057,196.248,461,461,0,81.96879464302776,200.00585649362733,81.96879464302776,200.00585649362733,0.0
287.432,149.181,196.345,464,464,0,79.21816587924718,200.00539547388826,79.21816587924718,200.00539547388826,0.0
287.64,146.405,196.51,467,467,0,76.39763356806563,200.0075876576451,76.39763356806563,200.0075876576451,0.0
287.852,143.688,196.724,470,470,0,73.66773274055979,200.01223567009734,73.66773274055979,200.01223567009734,0.0
