t,n,e,seg_old,seg_new,seg_diff,tgt_old_n,tgt_old_e,tgt_new_n,tgt_new_e,tgt_dist_m
146.852,-0.022,0.001,825,0,-825,-0.03,-0.01,69.97799999442528,-0.010266560067617624,70.00799999493275
147.06,-0.026,-0.005,825,0,-825,-0.03,-0.01,69.97399999371876,-0.010266516308808475,70.0039999942261
147.268,-0.031,-0.007,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
147.476,-0.034,-0.008,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
147.684,-0.034,-0.008,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
147.892,-0.032,-0.008,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
148.092,-0.027,-0.006,825,0,-825,-0.03,-0.01,69.97299999360102,-0.010266505369106832,70.00299999410832
148.3,-0.022,-0.003,0,0,0,69.9779999939541,-0.010266560067612469,69.9779999939541,-0.010266560067612469,0.0
148.508,-0.019,-0.002,0,0,0,69.98099999407172,-0.01026659288671482,69.98099999407172,-0.01026659288671482,0.0
148.716,-0.018,-0.004,0,0,0,69.98199999383608,-0.010266603826412597,69.98199999383608,-0.010266603826412597,0.0
148.924,-0.016,-0.006,0,0,0,69.98399999360036,-0.010266625705810727,69.98399999360036,-0.010266625705810727,0.0
149.132,-0.016,-0.007,0,0,0,69.98399999348257,-0.010266625705809438,69.98399999348257,-0.010266625705809438,0.0
149.336,-0.021,-0.007,0,0,0,69.97899999348287,-0.010266571007307669,69.97899999348287,-0.010266571007307669,0.0
149.544,-0.028,-0.002,825,0,-825,-0.03,-0.01,69.97199999407226,-0.010266494429411632,70.00199999457953
149.752,-0.034,0.004,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
149.96,-0.039,0.01,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
150.168,-0.042,0.018,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
150.376,-0.042,0.026,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
150.584,-0.041,0.033,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
150.792,-0.04,0.04,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
151.0,-0.039,0.046,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
151.208,-0.041,0.049,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
151.416,-0.044,0.048,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
151.616,-0.045,0.044,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
151.824,-0.044,0.038,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
152.032,-0.044,0.031,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
152.24,-0.042,0.024,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
152.448,-0.037,0.021,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
152.656,-0.031,0.02,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
152.864,-0.025,0.018,825,0,-825,-0.03,-0.01,69.97499999642795,-0.010266527248538469,70.00499999693533
153.072,-0.018,0.015,825,0,-825,-0.03,-0.01,69.98199999607417,-0.010266603826437081,70.01199999658178
153.28,-0.01,0.01,0,0,0,69.98999999548471,-0.010266691344033472,69.98999999548471,-0.010266691344033472,0.0
153.488,-0.005,0.004,0,0,0,69.99499999477766,-0.01026674604252751,69.99499999477766,-0.01026674604252751,0.0
153.696,-0.004,-0.001,0,0,0,69.99599999418862,-0.01026675698222142,69.99599999418862,-0.01026675698222142,0.0
153.904,-0.007,-0.004,0,0,0,69.99299999383541,-0.010266724163116492,69.99299999383541,-0.010266724163116492,0.0
154.104,-0.011,-0.005,0,0,0,69.98899999371787,-0.010266680404313788,69.98899999371787,-0.010266680404313788,0.0
154.312,-0.016,-0.004,0,0,0,69.98399999383595,-0.010266625705813305,69.98399999383595,-0.010266625705813305,0.0
154.52,-0.019,0.0,0,0,0,69.98099999430731,-0.010266592886717397,69.98099999430731,-0.010266592886717397,0.0
154.728,-0.019,0.004,825,0,-825,-0.03,-0.01,69.98099999477849,-0.010266592886722551,70.01099999528606
154.936,-0.02,0.008,825,0,-825,-0.03,-0.01,69.97999999524973,-0.010266581947027353,70.00999999575727
155.144,-0.02,0.013,825,0,-825,-0.03,-0.01,69.9799999958387,-0.010266581947033795,70.00999999634624
155.352,-0.021,0.015,825,0,-825,-0.03,-0.01,69.97899999607434,-0.01026657100733602,70.00899999658184
155.56,-0.024,0.017,825,0,-825,-0.03,-0.01,69.97599999631011,-0.010266538188237534,70.00599999681751
155.768,-0.027,0.016,825,0,-825,-0.03,-0.01,69.97299999619248,-0.010266505369135183,70.00299999669978
155.976,-0.029,0.014,825,0,-825,-0.03,-0.01,69.97099999595703,-0.010266483489731897,70.00099999646426
156.184,-0.029,0.01,825,0,-825,-0.03,-0.01,69.97099999548585,-0.010266483489726742,70.00099999599308
156.392,-0.026,0.005,825,0,-825,-0.03,-0.01,69.9739999948967,-0.010266516308821362,70.00399999540403
156.592,-0.022,-0.0,825,0,-825,-0.03,-0.01,69.97799999430748,-0.010266560067616335,70.00799999481495
156.8,-0.019,-0.005,0,0,0,69.98099999371834,-0.010266592886710954,69.98099999371834,-0.010266592886710954,0.0
